climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,class
-21,-12,0.2,0.03,0.55,-0.5,-10,2,0.006,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-5,-12,0.23,0.06,0.54,-0.2,-10,1,-0.004,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-93,-15,-0.18,0.07,0.63,0,-10,-4,-0.013,-0.1,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-112,-18,-0.39,0.02,0.62,-0.5,-10,4,-0.018,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.019,N
15,-20,-0.53,-0.03,0.49,-1.5,-11,9,0.017,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,N
112,-12,0.55,0.15,0.47,-1.5,-11,-8,0.022,-1.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
66,-12,0.67,0.09,0.5,-1.2,-11,-8,0.019,0.5,0.017,0.017,0.017,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,-0.003,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-6,-11,0.84,-0.12,0.54,-0.3,-10,-5,0.005,2.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.017,P
96,-10,0.76,0,0.44,1,-9,1,-0.016,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,P
9,-8,0.21,0.1,0.56,2,-8,-8,-0.034,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-37,-8,0.01,0.08,0.6,2.1,-8,-8,-0.033,0.2,0.021,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.002,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-183,-11,-0.39,0.16,0.76,1.5,-9,-17,-0.001,-0.9,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-238,-45,-0.07,-0.03,0.72,-0.3,-10,8,0.007,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
-15,-52,-0.17,0,0.54,-0.4,-10,4,-0.008,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
62,-49,0.25,-0.08,0.43,-0.8,-11,14,0.015,0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,P
60,-39,0.08,0.14,0.52,0.5,-10,-11,-0.021,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.021,N
35,-37,-0.21,0.14,0.54,0.3,-10,-9,-0.004,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
49,-39,-0.13,-0.04,0.46,-0.5,-10,7,0.006,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
273,-32,0.16,-0.05,0.25,-0.6,-10,10,0.015,-0.2,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.017,N
362,-26,0.3,0.06,0.19,-0.4,-10,6,0.013,-1.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,N
309,-18,0.38,0.08,0.27,0.2,-10,-6,0.003,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
29,-8,0.05,0.12,0.55,1.1,-9,-11,-0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-128,-11,-0.22,-0.06,0.62,0.9,-9,6,-0.009,1.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
41,33,-0.2,0.24,1.52,0,-10,-15,-0.007,-0.2,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.056,P
-164,31,-0.28,0.26,1.79,-0.4,-10,-16,-0.006,-0.2,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,1.6,0.056,P
-465,-4,-0.1,0.04,2,-1.6,-11,1,0.006,-0.1,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.049,P
-370,-25,0.17,0,1.8,-1.6,-11,7,0.011,-0.4,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.047,P
108,-27,-0.24,0.09,1.11,-0.5,-10,1,-0.004,-0.8,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044,P
47,-20,-0.13,0.11,1.17,-1.6,-12,-4,0.004,-0.2,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044,P
-57,-20,0.12,0.12,1.29,-1.7,-12,-5,0.01,-0.3,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.043,P
-180,-31,0.5,-0.09,1.36,-0.2,-10,-2,0.004,1.1,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.039,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,1.2,0.039,P
-34,-33,0.5,-0.05,1.1,0.6,-9,11,-0.002,-1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.037,P
111,-32,0.3,0.08,0.98,1.4,-9,3,-0.014,-1.4,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039,P
95,-28,-0.02,0.3,1.07,1.7,-8,-8,-0.024,-2.7,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.043,P
-54,-28,-0.25,0.16,1.27,1.6,-8,-16,-0.022,0.7,0.035,0.035,0.035,0.035,0.035,0.038,0.038,0.041,0.041,0.043,0.043,0.043,0.043,0.043,0,0,0,0,-0.004,0,-0.004,0,-0.003,0,0,0,0,0,1.2,0.043,N
83,-31,-0.41,-0.16,0.89,0.4,-10,14,0.013,0.2,0.035,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034,P
342,-25,-0.2,0.24,0.65,-0.2,-10,8,0.009,-2.8,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,P
-222,-40,-0.05,0.02,1.19,-0.4,-10,3,-0.001,-0.3,0.03,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,P
94,-46,-0.04,-0.12,0.74,-0.5,-10,17,0.001,-0.8,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,P
126,-46,-0.04,-0.14,0.71,-0.5,-10,16,0.001,-0.4,0.032,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.029,P
-94,-21,-0.07,0.03,0.91,-0.6,-10,4,0,-0.5,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,P
-82,-24,0.02,0.07,0.93,-0.7,-11,-4,0.005,0.3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,N
-69,-33,0.31,0.04,0.88,0.3,-10,0,0.003,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,P
128,-33,0.02,-0.04,0.62,1.4,-9,7,-0.011,-0.2,0.029,0.029,0.029,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,P
27,-26,-0.15,0.15,0.8,1.1,-9,-10,-0.002,-0.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,P
-114,-31,-0.27,0.03,0.87,0.5,-9,5,-0.007,-1.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,N
-48,-34,-0.27,0.04,0.82,-0.5,-10,-1,0.005,0.2,0.026,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,N
404,-23,0.33,-0.07,0.29,-0.5,-10,10,0.009,-0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.026,0.026,0.024,0,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0,0.7,0.024,N
-153,-6,0.22,0.16,0.95,1.6,-8,-14,-0.007,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.027,0.027,0.028,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.8,0.028,P
-96,-16,-0.25,0.01,0.81,1.7,-8,2,-0.013,0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,N
-117,-18,-0.08,0.16,0.87,-1.2,-11,-11,0.007,-0.4,0.026,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,N
-263,-25,0.1,-0.17,0.91,-1.2,-11,7,0.013,3.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,N
134,-28,0.27,-0.01,0.54,0.6,-9,4,-0.003,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,P
-28,-17,-0.2,0,0.72,0.9,-9,-6,-0.006,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.7,0.024,N
-23,-18,-0.23,-0.11,0.66,0.8,-9,6,-0.005,2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.7,0.022,N
-139,-6,0.09,0.11,0.82,-0.3,-10,-8,0.002,-0.1,0.023,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,N
75,-16,0.19,-0.07,0.54,0.5,-10,9,0.001,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-97,-4,-0.24,0.09,0.76,0.5,-9,-7,-0.006,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
-166,-16,-0.07,0.01,0.78,-0.5,-10,3,0.009,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-122,-32,0.16,0.04,0.75,0.5,-10,-2,-0.001,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-130,-34,0.16,0.05,0.75,0.6,-9,-2,-0.002,-0.1,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-105,-42,-0.12,0.01,0.71,0.8,-9,2,-0.01,0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-83,-44,-0.22,0.02,0.69,0.6,-9,2,-0.009,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,-0.001,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.022,N
475,-16,0.09,0.02,0.15,-0.3,-10,3,0.005,-0.3,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
480,-15,0.1,0.02,0.14,-0.3,-10,3,0.005,-0.2,0.025,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-89,10,0.19,0.2,0.76,0.6,-9,-19,0,-0.2,0.021,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.003,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,P
-331,-2,0.08,0.1,0.92,0.9,-9,-2,-0.013,-1.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
372,-13,-0.21,-0.15,0.14,0.5,-10,26,-0.004,-0.7,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.017,0.001,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0.5,0.017,N
479,-7,-0.25,0.09,0.15,0.3,-10,0,-0.005,-3,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,-0.001,0,0.001,0,0,0,0,0,0.6,0.02,N
160,16,-0.21,0.24,0.52,-0.6,-10,-20,0.002,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,N
-181,10,0.09,0.03,0.76,-0.9,-11,-1,0.014,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-190,-3,0.35,0.05,0.77,0.3,-10,-3,0.001,-0.1,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-21,-12,0.11,-0.1,0.55,1.2,-9,11,-0.013,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
76,-2,-0.08,0.06,0.52,1,-9,-4,0,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-164,-5,-0.22,0.09,0.75,0.4,-10,-6,-0.004,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-45,-35,0.24,0.03,0.61,0.5,-10,1,0.001,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
76,-42,-0.26,-0.01,0.47,0.4,-10,4,-0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
131,-35,-0.18,0.05,0.44,-0.6,-10,-2,0.006,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
131,-25,0.28,0.04,0.44,-0.4,-10,-1,0.008,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
118,-20,0.37,0.08,0.46,0.4,-10,-4,-0.004,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
65,-18,0.3,0.15,0.51,0.9,-9,-5,-0.009,-0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-83,-20,0,-0.03,0.58,1.3,-9,11,-0.014,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
24,-24,0.14,-0.05,0.49,0.8,-9,8,0.001,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
129,-7,-0.25,0.04,0.42,0.5,-9,-1,-0.004,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
18,0,-0.18,0.08,0.54,-0.6,-10,-5,0.005,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
234,3,0.17,0.18,0.32,-0.7,-11,8,0.009,-3.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,N
-178,-7,-0.22,-0.03,0.68,-0.5,-10,6,0,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
139,-9,0.09,-0.05,0.38,-1,-11,10,0.012,0,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
233,14,0.31,0.08,0.35,0.4,-10,-6,-0.001,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-349,-3,-0.3,0.03,0.86,0.5,-9,-2,-0.004,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
4,-20,-0.15,-0.09,0.48,-0.7,-11,14,0.007,-0.2,0.019,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
239,-12,0.15,0.01,0.31,-0.7,-11,5,0.012,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
314,5,0.35,0.14,0.27,0.4,-10,-4,-0.001,-1.9,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-555,-24,-0.18,0.03,1.05,1.2,-9,-2,-0.007,0.1,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
-561,-37,-0.25,-0.12,1.04,0.9,-9,1,-0.004,1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.5,0.017,N
-217,-48,-0.25,-0.16,0.65,0.5,-10,21,-0.005,-0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,N
48,-50,-0.29,-0.17,0.41,0.2,-10,22,-0.004,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.016,0.016,0.015,0.015,0.015,0,0,0,0,0,0,0.001,0,-0.002,0,0.001,0,0,0,0.5,0.015,N
414,-35,0.14,-0.01,0.14,-0.2,-10,6,0.015,0.1,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
441,-20,0.34,0.2,0.2,0.4,-10,-15,0.002,-2.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
74,-7,0.3,0.14,0.52,1.4,-9,-13,-0.005,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-216,-10,0.12,0.16,0.79,1.9,-8,-17,-0.015,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
255,-33,0.09,-0.11,0.25,1.9,-8,14,0.003,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
-128,-2,-0.31,-0.06,0.61,0.4,-10,11,0.004,1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
